Review,Product,Review Text,Valence,Description,Action,Object,Feature,Ability,Agent,Environment,Product.1,Annotated Text
http://linked.aub.edu.lb/actionrec/Review/41de6e3cf28b05233fca370289efa3ef,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'excellent item, I have this item and bought it for my  sister.'}",,The person likes the processor power and fan-sound volume in the hp laptops compared to any others and so purchased these,ProcessorAction,WorkTasks,Speed,WorkingAbility,Person,Universal,13m_bd0023dx,I have this item and bought it for my 8th grade daughter
http://linked.aub.edu.lb/actionrec/Review/d2a657caac6176789cc2724cfbaef58a,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Absolutely love it, use it for school. Easy to use. Light in my back pack. Easy to access all my applications on my lap top'}",,The Student likes the ease of using this laptop for virtual teaching.,StudyAction,Work,Speaker,StudyingAbility,Student,Home,13m_bd0023dx,use it for school.
http://linked.aub.edu.lb/actionrec/Review/413441d099bce5b3c6077ecd4ea9af01,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Best computer I^ve ever had. So light and slim design makes it easy to take with me everywhere'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Universal,13m_bd0023dx,work in some projects on the side
http://linked.aub.edu.lb/actionrec/Review/0c02c939abde71e480cec86abad91a0c,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I bought this product because I was searching for a 2-in-1 laptop that would work well for digital note taking with a pen but also has all the features of a laptop available at the same time. I love this computer, it is sleek, quiet, fast, and powerful. Absolutely worth the money. The only reason that I took away a star is because of the pen that comes along with this package. It often loses connectivity for anywhere between 5-15 minutes and there is no quick way to do a hard reset to get it working. Annoying  but I am contacting Lenovo regarding this issue and hoping they will replace it with a new pen. Overall - I would 10/10 recommend.'}",positive,The person likes to work on this laptop,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,13m_bd0023dx,work
http://linked.aub.edu.lb/actionrec/Review/086f1073322f801cf6f4796dce2841ed,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'I love my laptop. Still navigating with it but I like it alot. It helps me with all I need for college. And I love the color.'},,The Student likes the color of the laptop to study.,StudyAction,SchoolWork,Colors,StudyingAbility,Student,Home,13m_bd0023dx,I love my laptop. Still navigating with it but I like it alot.
http://linked.aub.edu.lb/actionrec/Review/a4bb51809947044f2840d8158eb059a3,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Excellent color - vibrsntEasy set up and light weightMinimal noise - from fan - and not hot during useConcerned however about the short battery life'},,The Person likes that the microphones are good enough to hear everyone clearly,HearAction,Sound,Microphone,HearingAbility,Person,Home,13m_bd0023dx,students can hear me well
http://linked.aub.edu.lb/actionrec/Review/297d4ce1fe11e2caef0d32810f7e6bbd,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Excellent Machine!! Works like a dream. Easy use and fast setup.'},,The person likes that he/she can work on some projects with this laptop,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Universal,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/b97c57f70f012aa490c735dbffadb487,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I""m very happy with my Lenovo yogi 2 n 1. Its replacing an 8 year old laptop. I couldn""t decide between a laptop or a tablet, so I got one that""s both. I""m still getting use to the upgrades, but enjoying the ride. Everything is crystal clear and its moves from screen to screen effortlessly. Love the stylis that came with it also.'}",,The person likes the ease of use of this laptop,UseAction,Person,Action,UsingAbility,Person,Universal,Annot,easy Valence:positive
http://linked.aub.edu.lb/actionrec/Review/dc9665d6a5391ea1eaf5c1e9215707e6,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'This Lenova computer is awesome. Light and user friendly. It^s fast and durable. You can put in a bag like a note book. It^s a great computer and I would recommend this computer to anyone.'},,The person likes the ease of use of this laptop,UseAction,WorkTasks,Lightweight,UsingAbility,Person,Universal,13m_bd0023dx,It^s fast and durable.
http://linked.aub.edu.lb/actionrec/Review/53ab42cb4bc46705bf8993fde397016f,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I love this product. It works well, I love the security features. I am a health care provider so having the ability to quickly lock and unlock the computer with my fingerprint is an awesome feature. I also love the touch screen.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/4e9a3ea487c02f6519942e45e6d299d6,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Great product. It was everything I wanted plus more.'},,The person likes that he/she can work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/b6f0a8b9329f9dbb54fbfa3f3082dae7,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'It""s really good computer that I always thought about I should be have a good computer for my daily work, so it""s nice one for my wishes. I really highly recommend it'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/e2b1177a3153ce1c8ae429ea7d1af5da,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Wonderful laptop! Easy to use, fun to work on and a great overall value'}",,The person likes to use this laptop for working at home,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,work at home
http://linked.aub.edu.lb/actionrec/Review/d0d9d87e2265ea88bf3c422754513b3c,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'My daughter loves it for college. Good buy. Fits all her needs'},,The Student likes the laptop to teach in virtual classes.,StudyAction,SchoolWork,TabletFunction,StudyingAbility,Student,Home,13m_bd0023dx,Good buy.
http://linked.aub.edu.lb/actionrec/Review/06f79133dd4f5d4c0300ee54f38ccb69,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'It^s an excellent laptop . I love it. It just has everything that I was looking for . I^d recommend this item. Finally the price was pretty reasonable. Thank you Best Buy'},,The person likes to teach with this laptop,TeachAction,WorkTasks,,TeachingAbility,Person,Home,13m_bd0023dx,I love it. I just have everything that I was looking for
http://linked.aub.edu.lb/actionrec/Review/29c5b4d154719c159a453b20023da3ad,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'This laptop has everything you would want.Right size, storage and screen - I couldn^t have made a better purchase. Anyone with doubts can safely put them away. This is the perfect laptop.'}",,The person likes the touch screen feature of this laptop,WorkAction,WorkTasks,TouchScreen,WorkingAbility,Person,Home,13m_bd0023dx,I also love the touch screen!
http://linked.aub.edu.lb/actionrec/Review/d743e096378124716d85ef4a29d11442,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'So I would have rated this with 5 stars but unfortunately, I had no idea that the lid is incredibly scratch-prone, despite barely using it. The other negative is if you use windows update, one of the drivers that updates causes you to lose all functionality of your mouse/trackpad. Just imagine the look I got from my wife after I updated the laptop.I initially factory reseted the laptop and then realized once the same thing happened again, that I had to rollback the mouse/trackpad drivers.'}",,The person dont like that the lid of this laptop is scratch-prone,WorkAction,WorkTasks,Lid,WorkingAbility,Person,Universal,13m_bd0023dx,So I would have rated this with 5 stars but unfortunately
http://linked.aub.edu.lb/actionrec/Review/9fc9416334a9b97ac31fdeee55f7df40,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'The.best laptop I have owned to date...and still finding out new features'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/0fa911aa8330acd0463f7488c57276af,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I was afraid to not get another MacBook Air because I liked mine, and am use to the operating system.  I can no longer get upgrades to the operating system so I was forced to get another laptop.  I""m glad I decided to give the Lenovo a try.  I decided to try it because the OLED screen had vibrant colors and such great clarity.  There are a few things that drive me crazy about a Windows based computer but this is fast so I can overlook a lot of the smaller issues I have.   I also enjoy the touch screen on it.  The main issue is the battery life vs my MacBook Air.  I might just need to play with the settings to get more hours of usage before needing to charge it. Wonderful computer, love it so far.'}",,The person likes the screen quality of this laptop,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,13m_bd0023dx,I can no longer get upgrades to the operating system so I was forced to get another laptop.
http://linked.aub.edu.lb/actionrec/Review/cc03a462ca3c020f36fe545b85d4ac14,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Great purchase the computer is fast lightweight and the screen is amazing! Great battery life also. I highly recommend this computer.'},,The person likes the lightweight of this laptop to teach in virtual classrooms,TeachAction,WorkTasks,Lightweight,TeachingAbility,Person,Home,13m_bd0023dx,Great purchase the computer is fast lightweight and the screen is amazing!
http://linked.aub.edu.lb/actionrec/Review/5641f2dc260e9a4142acc1d779e200ed,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Great laptop. Lightweight.  I like the backlit keyboard and the touchscreen.  This laptop has the features I need at a nice price point. Vibrant screen.'},,The person likes that he/she can hear the microphone through this laptop,HearAction,MusicObject,Microphone,HearingAbility,Person,Home,13m_bd0023dx,students can hear me well
http://linked.aub.edu.lb/actionrec/Review/718fe7d451097c669cee4eec4345024d,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I love this computer!  It^s very fast and the imagery is soooo vivid!! The new style speaker - in the hinge, is a definite improvement to the sound.'}",,The person likes that this laptop has a good microphone to hear students,HearAction,MusicObject,SpeakersQuality,HearingAbility,Teacher,School,i7405_A316UT,to hear students
http://linked.aub.edu.lb/actionrec/Review/27ecb04ffab50ec10dba9cf7f58b778c,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Bought this computer for my daughter who is a college student. It is a good size and has everything she needs. It is not too heavy to carry. We bought this to replace a MacBook that she had since high school.'},,The student uses this laptop to replace his previous macbook.,ReplaceAction,WorkTasks,OperatingSystem,StudyingAbility,Person,College,13m_bd0023dx,bought this computer for my daughter who is a college student.
http://linked.aub.edu.lb/actionrec/Review/91f784b8abef06a4e7c0c51c9e4cb2b6,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'This is an excellent laptop. Functional, reliable, and nice on the eyes. I""ve had it for several weeks now and I have zero complaints. Perfect for normal office work and school functions, and the entertainment features are solid. The incredible speaker system is a nice bonus, too!'}",,The person likes to use this laptop for virtual teaching,UseAction,WorkTasks,Speaker,UsingAbility,Teacher,Home,13m_bd0023dx,perfect for normal office work and school functions
http://linked.aub.edu.lb/actionrec/Review/e54abcf801827db7065bd18d6e13fb40,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Beautiful Laptop, the sound is powerful and clear, the materials and finishing are premium, and has a very fast processor. The color is spectacular. A bit pricy.'}",,The person likes that this laptop is good for virtual teaching,TeachAction,WorkTasks,Processor,TeachingAbility,Person,Universal,13m_bd0023dx,virtual teaching
http://linked.aub.edu.lb/actionrec/Review/913be53d5c6a31d782d65ddaebb57763,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Loving it. Would love it even more if the pen was rechargeable. Apart from that, there is no objection. Really enjoying the foldable part.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/10fbcef2032005c693745985f020f48c,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Works good and I^m using this laptop for my college work'},,The person likes to use this laptop for college work,UseAction,WorkTasks,,UsingAbility,Person,Universal,13m_bd0023dx,I^m using this laptop for my college work
http://linked.aub.edu.lb/actionrec/Review/9b28df37eb15f9072f805e2a9b793757,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'This is very nice compact laptop.  I am very happy with the guidance of the Computer Tech/Sales Rep at the Best Buy Store.  He is very experienced in technology.  He was also more than happy to help me.'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,work in some projects on the side
http://linked.aub.edu.lb/actionrec/Review/cfa2a0568902a324afbb3bfe23c6e40d,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Bought this laptop almost an year back. No problem found. Excellent perfomance, screen, speakers...'}",,The person likes that he/she can work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/aa382ae21f9f14139f8db9d25475cc22,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Love it, I have always had Dell""s but this Lenovo is a great computer. Thanks to the salesman who steered me toward this computer.'}",,The Employee likes the lightweight of this laptop and to teach in the virtual class.,TeachAction,WorkTasks,Lightweight,TeachingAbility,Employee,Home,13m_bd0023dx,"I have always had Dell""s but this Lenovo is a great computer."
http://linked.aub.edu.lb/actionrec/Review/668873de177f187e555f4292ba2c84c1,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Screen, sound, looks and performance is great, battery could have been better.'}",,The person dont like that the battery of this laptop could have been better,WorkAction,WorkTasks,BatteryLife,WorkingAbility,Person,Universal,13m_bd0023dx,battery
http://linked.aub.edu.lb/actionrec/Review/4b530e40f1bbdf0b8cc56df863b23c8e,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Love this laptop!  Its one of the better ones we have bought in last several years'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,work in some projects on the side
http://linked.aub.edu.lb/actionrec/Review/2c832c83a2b7132cc07aeef3d0152d48,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I got this computer for my son to use for school.  So far, it is great and we are happy with the purchase.  It feels like a sturdy computer, able to keep up with the roughness that a 13 year old uses when toting back and forth to school.  As a bonus, my son is happy with how he is able to play videogames on it.'}",,The person likes the laptop to teach online classes,TeachAction,WorkTasks,Applications,TeachingAbility,Person,Universal,13m_bd0023dx,I got this computer for my son to use for school.
http://linked.aub.edu.lb/actionrec/Review/05fa8609d15bc5ab8d2929e5e923d2b9,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'It rocks! When i bought it I was happy.  When i used it I was Happier.'},,The person likes to use this laptop for virtual teaching,UseAction,WorkTasks,,UsingAbility,Teacher,Home,13m_bd0023dx,virtual teaching
http://linked.aub.edu.lb/actionrec/Review/d59003a33f2bea2d27113748b60f35c6,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I first ordered the Samsung Book3 360 from Best Buy.  One of the main features of the Book3 is it""s ability to turn into a tablet, which is an ability I needed.  After just a few hours, I realized the size of the Book3, 16 inch, was too big to be useful.  I than ordered the Yoga 9i.  This laptop is a perfect size to be portable and still practical.  I had never had a laptop with the ability to use Windows Hello feature, and the 9i camera quickly recognizes me and wakes up.  The touch pad responds very well. Battery life is good, but not exceptional, probably about average, but I will usually get through the day without needing a re-charge.  The screen is bright enough to use outside if you""re not in direct sun, and the colors seem to pop out at you.  While many complain about the special feature buttons on the right side, I do use them occassionally, but not too often.  Lenovo needs to make those user programmable.  The keyboard feels solidly built. I might prefer just a bit more tactic feedback from the keys, but not much more would be needed.  I got the oatmeal color which I wasn""t sure about at first, but now, I really think it""s the best.  It""s not a plain silver finish like so many others, but it""s also not a boring flat black.  I""d recommend the 9i to anyone.'}",,The person is uncomfortable about working while traveling this laptops built in wi-fi feature,WorkAction,WorkTasks,Wifi,WorkingAbility,Person,Travel,GA00519_US,I was uncomfortable with the built in wi-fi feature.
http://linked.aub.edu.lb/actionrec/Review/f174c782d2ed10639d745e241f9d314c,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Bought this laptop to use photoshop and lightroom for my photography business and I am extremely pleased with it it is fast,has touchscreen the display resolution and colors are awesome, it doubles as a pad ,lightweight and easy to transport or use on your lap or on the go.Comes with case and stylus pen as well.Would highly recommend!!'}",,The person likes the ease of use of this laptop for virtual teaching,UseAction,WorkTasks,,UsingAbility,Person,Home,13m_bd0023dx,to use photoshop and lightroom for my photography business
http://linked.aub.edu.lb/actionrec/Review/24fa735adab68dff8e5720f01e53302f,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'To date, this laptop exceeds all desired expectations, however, because I""ve only had it for a short time I""m not comfortable giving it a 5-star rating.  Based on what I""ve experienced to date, I do believe it will warrant a 5-star review.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/4c630d73475af8274ba62f08a1f8f4d4,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'This beautiful computer is PERFECT for college classes. While this is not a gaming computer by any means it has blown me away with its ability to run my sims games with DLC and mods.'},,The Student likes the screen quality of this laptop to teach on it,StudyAction,SchoolWork,ScreenQuality,StudyingAbility,Student,Home,13m_bd0023dx,This beautiful computer is PERFECT for college classes.
http://linked.aub.edu.lb/actionrec/Review/322981ce23338f9a94545582710809c9,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'So far - so good. Love the crispness and brightness of the display'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,Lightweight,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/736c65bccc3857e3d210a79af4c41963,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Amazing.        Place was so dope and I want to come back again'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,work in some projects on the side
http://linked.aub.edu.lb/actionrec/Review/3f5c4bf1977bbd83c65e2f44e62aeba3,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'So far operating well. Two day training zoom went well with connectivity, screen clarity.  Excellent sound so far.  Lightweight, which is a plus. On the pricier side but so is everything else. Unhappy with availability of accessories.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,Lightweight,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop
http://linked.aub.edu.lb/actionrec/Review/a33947a8f0a4e018c2b76daf7b72c2c8,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I am glad I chose this beautiful Lenovo. It is fast, smooth, and I can edit projects, use the pen to draw, it""s lightweight and good all around. It took me a second to understand how to adjust the battery setting to make it last longer but once I did it made a huge difference'}",,The person likes to edit projects with this laptop,EditAction,MediaObject,,EditingAbility,Person,Universal,13m_bd0023dx,use the pen to draw
http://linked.aub.edu.lb/actionrec/Review/177fe47882bbd941c4fd50de1aa03ade,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'excellent laptop. powerful, thin, beautiful display.'}",,The person likes to work on this laptop,WorkAction,WorkTasks,Power,WorkingAbility,Person,Universal,13m_bd0023dx,work
http://linked.aub.edu.lb/actionrec/Review/847db3047dc9d19f688b8959a200aad0,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Great device, does a great job for what I need it to do.'}",,The person likes to use this laptop for work,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,Do a great job
http://linked.aub.edu.lb/actionrec/Review/dbcdb2a0f745d5bb1b73c6dd57739b80,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Awsome! I really like everything abouth this computer'},,The person likes the presence of a pen to draw on this laptop,DrawAction,DrawingObject,Pen,DrawingAbility,Person,Home,13m_bd0023dx,I really like everything abouth this computer
http://linked.aub.edu.lb/actionrec/Review/4e7170145526465523d856e052722348,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Excellent machine, portable and the flexibility to pay for it in a year, without interest, as a student is the best payment plan.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/4b98fcd0b4ce80e2303843007a63de20,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'Pretty good laptop/tablet great video quality with the oled screen'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop
http://linked.aub.edu.lb/actionrec/Review/84def1cb5d7529b00ab9d93c533b0c58,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'I had some Problems with it but that""s not necessarily the laptop""s fault. It was something of my college""s Wi-Fi'}",,The Employee does not like that this laptop is a bit heavy to carry around,CarryAction,,Lightweight,CarryingAbility,Employee,Universal,13m_bd0023dx,Its a bit heavy to carry around
http://linked.aub.edu.lb/actionrec/Review/1a09e916580e055158907f1cfca4e7b4,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}",{'I enjoy using this product at school. It^s light and has many uses. It runs well and very accessible. The face recognition works very well.'},,The teacher enjoys teaching using this laptop,DeSignAction,Design,Processor,DeSigningAbility,Teacher,School,13m_bd0023dx,I enjoy using this product at school.
http://linked.aub.edu.lb/actionrec/Review/999aca9ef827d1d2a95bf7afd83af27e,"{'Lenovo - Yoga 9i 2-in-1 14"" 2.8K OLED Touch Laptop with Pen - Intel Evo Platform - Core i7-1360P with 16GB Memory - 512GB SSD - Oatmeal'}","{'Great computer just had problems getting it set up, a little frustrating. Once this was done it works great'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
